#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-293EFB575B970D3-2F5FE9434E18A6E
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-21T16:46:53	Run time	0:00:07:10
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#57 - >lcl|AP007255.1_prot_BAE48861.1_57 [locus_tag=amb0057] [protein=Glycosyltransferase] [protein_id=BAE48861.1] [location=63025..64062] [gbkey=CDS]	superfamily	330933	8	196	3.8048e-15	74.8279	cl26112	Glyco_tranf_2_3 superfamily	C	 - 
Q#58 - >lcl|AP007255.1_prot_BAE48862.1_58 [locus_tag=amb0058] [protein=dTDP-D-glucose 4,6-dehydratase] [protein_id=BAE48862.1] [location=64070..65188] [gbkey=CDS]	specific	224013	11	341	0	538.736	COG1088	RfbB	 - 	cl25660
Q#58 - >lcl|AP007255.1_prot_BAE48862.1_58 [locus_tag=amb0058] [protein=dTDP-D-glucose 4,6-dehydratase] [protein_id=BAE48862.1] [location=64070..65188] [gbkey=CDS]	superfamily	330481	11	341	0	538.736	cl25660	Epimerase superfamily	 - 	 - 
Q#59 - >lcl|AP007255.1_prot_BAE48863.1_59 [locus_tag=amb0059] [protein=dTDP-glucose pyrophosphorylase] [protein_id=BAE48863.1] [location=65185..66075] [gbkey=CDS]	specific	224130	7	290	2.67445e-141	399.257	COG1209	RmlA1	 - 	cl28239
Q#59 - >lcl|AP007255.1_prot_BAE48863.1_59 [locus_tag=amb0059] [protein=dTDP-glucose pyrophosphorylase] [protein_id=BAE48863.1] [location=65185..66075] [gbkey=CDS]	superfamily	333059	7	290	2.67445e-141	399.257	cl28239	GCD1 superfamily	 - 	 - 
Q#60 - >lcl|AP007255.1_prot_BAE48864.1_60 [locus_tag=amb0060] [protein=ABC-type multidrug transport system] [protein_id=BAE48864.1] [location=66072..67868] [gbkey=CDS]	specific	224055	1	590	4.91002e-97	307.433	COG1132	MdlB	 - 	cl26602
Q#60 - >lcl|AP007255.1_prot_BAE48864.1_60 [locus_tag=amb0060] [protein=ABC-type multidrug transport system] [protein_id=BAE48864.1] [location=66072..67868] [gbkey=CDS]	superfamily	331423	1	590	4.91002e-97	307.433	cl26602	SunT superfamily	 - 	 - 
Q#61 - >lcl|AP007255.1_prot_BAE48865.1_61 [locus_tag=amb0061] [protein=UDP-glucose 4-epimerase] [protein_id=BAE48865.1] [location=67881..68906] [gbkey=CDS]	specific	223528	11	316	1.94173e-75	234.836	COG0451	WcaG	 - 	cl25660
Q#61 - >lcl|AP007255.1_prot_BAE48865.1_61 [locus_tag=amb0061] [protein=UDP-glucose 4-epimerase] [protein_id=BAE48865.1] [location=67881..68906] [gbkey=CDS]	superfamily	330481	11	316	1.94173e-75	234.836	cl25660	Epimerase superfamily	 - 	 - 
Q#62 - >lcl|AP007255.1_prot_BAE48866.1_62 [locus_tag=amb0062] [protein=ADP-heptose synthase] [protein_id=BAE48866.1] [location=68925..70481] [gbkey=CDS]	non-specific	225425	22	153	9.46678e-27	112.775	COG2870	RfaE	N	cl28454
Q#62 - >lcl|AP007255.1_prot_BAE48866.1_62 [locus_tag=amb0062] [protein=ADP-heptose synthase] [protein_id=BAE48866.1] [location=68925..70481] [gbkey=CDS]	superfamily	333274	22	153	9.46678e-27	112.775	cl28454	RfaE superfamily	N	 - 
Q#62 - >lcl|AP007255.1_prot_BAE48866.1_62 [locus_tag=amb0062] [protein=ADP-heptose synthase] [protein_id=BAE48866.1] [location=68925..70481] [gbkey=CDS]	non-specific	225425	195	499	1.71708e-18	87.7366	COG2870	RfaE	C	cl28454
Q#62 - >lcl|AP007255.1_prot_BAE48866.1_62 [locus_tag=amb0062] [protein=ADP-heptose synthase] [protein_id=BAE48866.1] [location=68925..70481] [gbkey=CDS]	superfamily	333274	195	499	1.71708e-18	87.7366	cl28454	RfaE superfamily	C	 - 
Q#63 - >lcl|AP007255.1_prot_BAE48867.1_63 [locus_tag=amb0063] [protein=Nucleoside-diphosphate-sugar epimerase] [protein_id=BAE48867.1] [location=70478..71494] [gbkey=CDS]	specific	223528	14	314	3.46782e-64	205.561	COG0451	WcaG	 - 	cl25660
Q#63 - >lcl|AP007255.1_prot_BAE48867.1_63 [locus_tag=amb0063] [protein=Nucleoside-diphosphate-sugar epimerase] [protein_id=BAE48867.1] [location=70478..71494] [gbkey=CDS]	superfamily	330481	14	314	3.46782e-64	205.561	cl25660	Epimerase superfamily	 - 	 - 
Q#66 - >lcl|AP007255.1_prot_BAE48870.1_66 [locus_tag=amb0066] [protein=Putative transketolase N-terminal section] [protein_id=BAE48870.1] [location=73121..74005] [gbkey=CDS]	specific	226468	28	261	2.76251e-111	321.576	COG3959	TktA1	 - 	cl01629
Q#66 - >lcl|AP007255.1_prot_BAE48870.1_66 [locus_tag=amb0066] [protein=Putative transketolase N-terminal section] [protein_id=BAE48870.1] [location=73121..74005] [gbkey=CDS]	superfamily	321595	28	261	2.76251e-111	321.576	cl01629	TPP_enzymes superfamily	 - 	 - 
Q#67 - >lcl|AP007255.1_prot_BAE48871.1_67 [locus_tag=amb0067] [protein=Putative transketolase C-terminal section] [protein_id=BAE48871.1] [location=74005..74922] [gbkey=CDS]	non-specific	226467	1	303	3.74727e-100	296.119	COG3958	TktA2	 - 	cl27364
Q#67 - >lcl|AP007255.1_prot_BAE48871.1_67 [locus_tag=amb0067] [protein=Putative transketolase C-terminal section] [protein_id=BAE48871.1] [location=74005..74922] [gbkey=CDS]	superfamily	332185	1	303	3.74727e-100	296.119	cl27364	Transketolase_C superfamily	 - 	 - 
Q#70 - >lcl|AP007255.1_prot_BAE48874.1_70 [locus_tag=amb0070] [protein=Predicted Fe-S oxidoreductase] [protein_id=BAE48874.1] [location=76111..77175] [gbkey=CDS]	specific	223609	11	205	4.28812e-16	78.1353	COG0535	SkfB	C	cl28177
Q#70 - >lcl|AP007255.1_prot_BAE48874.1_70 [locus_tag=amb0070] [protein=Predicted Fe-S oxidoreductase] [protein_id=BAE48874.1] [location=76111..77175] [gbkey=CDS]	superfamily	332997	11	205	4.28812e-16	78.1353	cl28177	SkfB superfamily	C	 - 
Q#71 - >lcl|AP007255.1_prot_BAE48875.1_71 [locus_tag=amb0071] [protein=SAM-dependent methyltransferase] [protein_id=BAE48875.1] [location=77185..77847] [gbkey=CDS]	non-specific	225136	58	177	2.70191e-21	88.09	COG2226	UbiE	C	cl17173
Q#71 - >lcl|AP007255.1_prot_BAE48875.1_71 [locus_tag=amb0071] [protein=SAM-dependent methyltransferase] [protein_id=BAE48875.1] [location=77185..77847] [gbkey=CDS]	superfamily	327401	58	177	2.70191e-21	88.09	cl17173	AdoMet_MTases superfamily	C	 - 
Q#72 - >lcl|AP007255.1_prot_BAE48876.1_72 [locus_tag=amb0072] [protein=Predicted Fe-S oxidoreductase] [protein_id=BAE48876.1] [location=79233..80210] [gbkey=CDS]	specific	223609	1	299	1.0108e-19	88.1505	COG0535	SkfB	 - 	cl28177
Q#72 - >lcl|AP007255.1_prot_BAE48876.1_72 [locus_tag=amb0072] [protein=Predicted Fe-S oxidoreductase] [protein_id=BAE48876.1] [location=79233..80210] [gbkey=CDS]	superfamily	332997	1	299	1.0108e-19	88.1505	cl28177	SkfB superfamily	 - 	 - 
Q#73 - >lcl|AP007255.1_prot_BAE48877.1_73 [locus_tag=amb0073] [protein=Pyruvate/2-oxoglutarate dehydrogenase complex] [protein_id=BAE48877.1] [location=80212..82155] [gbkey=CDS]	non-specific	223101	322	646	2.03016e-70	230.885	COG0022	AcoB	 - 	cl27364
Q#73 - >lcl|AP007255.1_prot_BAE48877.1_73 [locus_tag=amb0073] [protein=Pyruvate/2-oxoglutarate dehydrogenase complex] [protein_id=BAE48877.1] [location=80212..82155] [gbkey=CDS]	superfamily	332185	322	646	2.03016e-70	230.885	cl27364	Transketolase_C superfamily	 - 	 - 
Q#73 - >lcl|AP007255.1_prot_BAE48877.1_73 [locus_tag=amb0073] [protein=Pyruvate/2-oxoglutarate dehydrogenase complex] [protein_id=BAE48877.1] [location=80212..82155] [gbkey=CDS]	non-specific	223997	18	263	1.45005e-63	214.044	COG1071	AcoA	 - 	cl01629
Q#73 - >lcl|AP007255.1_prot_BAE48877.1_73 [locus_tag=amb0073] [protein=Pyruvate/2-oxoglutarate dehydrogenase complex] [protein_id=BAE48877.1] [location=80212..82155] [gbkey=CDS]	superfamily	321595	18	263	1.45005e-63	214.044	cl01629	TPP_enzymes superfamily	 - 	 - 
Q#74 - >lcl|AP007255.1_prot_BAE48878.1_74 [locus_tag=amb0074] [protein=Acetyltransferase] [protein_id=BAE48878.1] [location=82152..83264] [gbkey=CDS]	specific	223582	5	131	5.75465e-13	69.3479	COG0508	AceF	C	cl27351
Q#74 - >lcl|AP007255.1_prot_BAE48878.1_74 [locus_tag=amb0074] [protein=Acetyltransferase] [protein_id=BAE48878.1] [location=82152..83264] [gbkey=CDS]	superfamily	332172	5	131	5.75465e-13	69.3479	cl27351	E3_binding superfamily	C	 - 
Q#74 - >lcl|AP007255.1_prot_BAE48878.1_74 [locus_tag=amb0074] [protein=Acetyltransferase] [protein_id=BAE48878.1] [location=82152..83264] [gbkey=CDS]	specific	223188	267	362	8.91297e-10	57.5885	COG0110	WbbJ	N	cl28262
Q#74 - >lcl|AP007255.1_prot_BAE48878.1_74 [locus_tag=amb0074] [protein=Acetyltransferase] [protein_id=BAE48878.1] [location=82152..83264] [gbkey=CDS]	superfamily	333082	267	362	8.91297e-10	57.5885	cl28262	PaaY superfamily	N	 - 
Q#74 - >lcl|AP007255.1_prot_BAE48878.1_74 [locus_tag=amb0074] [protein=Acetyltransferase] [protein_id=BAE48878.1] [location=82152..83264] [gbkey=CDS]	non-specific	224011	164	238	7.00609e-06	47.6514	COG1086	FlaA1	C	cl25659
Q#74 - >lcl|AP007255.1_prot_BAE48878.1_74 [locus_tag=amb0074] [protein=Acetyltransferase] [protein_id=BAE48878.1] [location=82152..83264] [gbkey=CDS]	superfamily	330480	164	238	7.00609e-06	47.6514	cl25659	RmlD_sub_bind superfamily	C	 - 
Q#75 - >lcl|AP007255.1_prot_BAE48879.1_75 [locus_tag=amb0075] [protein=Predicted pyridoxal phosphate-dependent enzyme] [protein_id=BAE48879.1] [location=83377..84480] [gbkey=CDS]	specific	223476	22	366	9.33216e-111	328.05	COG0399	WecE	 - 	cl18945
Q#75 - >lcl|AP007255.1_prot_BAE48879.1_75 [locus_tag=amb0075] [protein=Predicted pyridoxal phosphate-dependent enzyme] [protein_id=BAE48879.1] [location=83377..84480] [gbkey=CDS]	superfamily	327488	22	366	9.33216e-111	328.05	cl18945	AAT_I superfamily	 - 	 - 
Q#77 - >lcl|AP007255.1_prot_BAE48881.1_77 [locus_tag=amb0077] [protein=Nucleoside-diphosphate-sugar epimerase] [protein_id=BAE48881.1] [location=84976..85995] [gbkey=CDS]	specific	223528	8	323	2.03759e-70	221.74	COG0451	WcaG	 - 	cl25660
Q#77 - >lcl|AP007255.1_prot_BAE48881.1_77 [locus_tag=amb0077] [protein=Nucleoside-diphosphate-sugar epimerase] [protein_id=BAE48881.1] [location=84976..85995] [gbkey=CDS]	superfamily	330481	8	323	2.03759e-70	221.74	cl25660	Epimerase superfamily	 - 	 - 
Q#78 - >lcl|AP007255.1_prot_BAE48882.1_78 [locus_tag=amb0078] [protein=Predicted pyridoxal phosphate-dependent enzyme] [protein_id=BAE48882.1] [location=86013..87155] [gbkey=CDS]	specific	223476	1	379	8.96669e-114	336.14	COG0399	WecE	 - 	cl18945
Q#78 - >lcl|AP007255.1_prot_BAE48882.1_78 [locus_tag=amb0078] [protein=Predicted pyridoxal phosphate-dependent enzyme] [protein_id=BAE48882.1] [location=86013..87155] [gbkey=CDS]	superfamily	327488	1	379	8.96669e-114	336.14	cl18945	AAT_I superfamily	 - 	 - 
Q#79 - >lcl|AP007255.1_prot_BAE48883.1_79 [locus_tag=amb0079] [protein=UDP-N-acetylglucosamine 2-epimerase] [protein_id=BAE48883.1] [location=87152..88324] [gbkey=CDS]	non-specific	223458	1	378	1.52621e-57	192.072	COG0381	WecB	 - 	cl27436
Q#79 - >lcl|AP007255.1_prot_BAE48883.1_79 [locus_tag=amb0079] [protein=UDP-N-acetylglucosamine 2-epimerase] [protein_id=BAE48883.1] [location=87152..88324] [gbkey=CDS]	superfamily	332257	1	378	1.52621e-57	192.072	cl27436	Epimerase_2 superfamily	 - 	 - 
Q#80 - >lcl|AP007255.1_prot_BAE48884.1_80 [locus_tag=amb0080] [protein=Sialic acid synthase] [protein_id=BAE48884.1] [location=88329..89381] [gbkey=CDS]	non-specific	225000	4	349	3.64082e-134	385.917	COG2089	SpsE	 - 	cl28263
Q#80 - >lcl|AP007255.1_prot_BAE48884.1_80 [locus_tag=amb0080] [protein=Sialic acid synthase] [protein_id=BAE48884.1] [location=88329..89381] [gbkey=CDS]	superfamily	333083	4	349	3.64082e-134	385.917	cl28263	SpsE superfamily	 - 	 - 
Q#82 - >lcl|AP007255.1_prot_BAE48886.1_82 [locus_tag=amb0082] [protein=Histidinol phosphatase] [protein_id=BAE48886.1] [location=90539..91252] [gbkey=CDS]	specific	224305	19	228	5.77338e-45	150.187	COG1387	HIS2	 - 	cl27354
Q#82 - >lcl|AP007255.1_prot_BAE48886.1_82 [locus_tag=amb0082] [protein=Histidinol phosphatase] [protein_id=BAE48886.1] [location=90539..91252] [gbkey=CDS]	superfamily	332175	19	228	5.77338e-45	150.187	cl27354	HIS2 superfamily	 - 	 - 
Q#83 - >lcl|AP007255.1_prot_BAE48887.1_83 [locus_tag=amb0083] [protein=Carbamoylphosphate synthase large subunit] [protein_id=BAE48887.1] [location=91249..92289] [gbkey=CDS]	non-specific	223534	19	310	4.85334e-25	104.323	COG0458	CarB	 - 	cl27719
Q#83 - >lcl|AP007255.1_prot_BAE48887.1_83 [locus_tag=amb0083] [protein=Carbamoylphosphate synthase large subunit] [protein_id=BAE48887.1] [location=91249..92289] [gbkey=CDS]	superfamily	332540	19	310	4.85334e-25	104.323	cl27719	Biotin_carb_N superfamily	 - 	 - 
Q#84 - >lcl|AP007255.1_prot_BAE48888.1_84 [locus_tag=amb0084] [protein=Nucleoside-diphosphate-sugar epimerase] [protein_id=BAE48888.1] [location=92286..93182] [gbkey=CDS]	specific	223528	4	283	2.99226e-40	142.388	COG0451	WcaG	 - 	cl25660
Q#84 - >lcl|AP007255.1_prot_BAE48888.1_84 [locus_tag=amb0084] [protein=Nucleoside-diphosphate-sugar epimerase] [protein_id=BAE48888.1] [location=92286..93182] [gbkey=CDS]	superfamily	330481	4	283	2.99226e-40	142.388	cl25660	Epimerase superfamily	 - 	 - 
Q#85 - >lcl|AP007255.1_prot_BAE48889.1_85 [locus_tag=amb0085] [protein=Nucleoside-diphosphate-sugar pyrophosphorylase] [protein_id=BAE48889.1] [location=93179..94228] [gbkey=CDS]	specific	224129	122	341	8.37005e-68	216.817	COG1208	GCD1	C	cl28239
Q#85 - >lcl|AP007255.1_prot_BAE48889.1_85 [locus_tag=amb0085] [protein=Nucleoside-diphosphate-sugar pyrophosphorylase] [protein_id=BAE48889.1] [location=93179..94228] [gbkey=CDS]	superfamily	333059	122	341	8.37005e-68	216.817	cl28239	GCD1 superfamily	C	 - 
Q#85 - >lcl|AP007255.1_prot_BAE48889.1_85 [locus_tag=amb0085] [protein=Nucleoside-diphosphate-sugar pyrophosphorylase] [protein_id=BAE48889.1] [location=93179..94228] [gbkey=CDS]	specific	223591	9	109	8.54624e-09	52.8589	COG0517	CBS	 - 	cl15354
Q#85 - >lcl|AP007255.1_prot_BAE48889.1_85 [locus_tag=amb0085] [protein=Nucleoside-diphosphate-sugar pyrophosphorylase] [protein_id=BAE48889.1] [location=93179..94228] [gbkey=CDS]	superfamily	326561	9	109	8.54624e-09	52.8589	cl15354	CBS_pair superfamily	 - 	 - 
Q#86 - >lcl|AP007255.1_prot_BAE48890.1_86 [locus_tag=amb0086] [protein=Fe-S oxidoreductase] [protein_id=BAE48890.1] [location=94326..96215] [gbkey=CDS]	specific	223963	13	499	1.84012e-36	142.772	COG1032	YgiQ	 - 	cl28012
Q#86 - >lcl|AP007255.1_prot_BAE48890.1_86 [locus_tag=amb0086] [protein=Fe-S oxidoreductase] [protein_id=BAE48890.1] [location=94326..96215] [gbkey=CDS]	superfamily	332833	13	499	1.84012e-36	142.772	cl28012	Radical_SAM superfamily	 - 	 - 
Q#88 - >lcl|AP007255.1_prot_BAE48892.1_88 [locus_tag=amb0088] [protein=CMP-N-acetylneuraminic acid synthetase] [protein_id=BAE48892.1] [location=98272..98976] [gbkey=CDS]	non-specific	224008	4	226	1.29277e-68	210.301	COG1083	NeuA	 - 	cl11394
Q#88 - >lcl|AP007255.1_prot_BAE48892.1_88 [locus_tag=amb0088] [protein=CMP-N-acetylneuraminic acid synthetase] [protein_id=BAE48892.1] [location=98272..98976] [gbkey=CDS]	superfamily	325014	4	226	1.29277e-68	210.301	cl11394	Glyco_tranf_GTA_type superfamily	 - 	 - 
Q#89 - >lcl|AP007255.1_prot_BAE48893.1_89 [locus_tag=amb0089] [protein=Predicted Fe-S oxidoreductase] [protein_id=BAE48893.1] [location=99030..100166] [gbkey=CDS]	specific	223609	59	374	8.71328e-13	68.5053	COG0535	SkfB	 - 	cl28177
Q#89 - >lcl|AP007255.1_prot_BAE48893.1_89 [locus_tag=amb0089] [protein=Predicted Fe-S oxidoreductase] [protein_id=BAE48893.1] [location=99030..100166] [gbkey=CDS]	superfamily	332997	59	374	8.71328e-13	68.5053	cl28177	SkfB superfamily	 - 	 - 
Q#90 - >lcl|AP007255.1_prot_BAE48894.1_90 [locus_tag=amb0090] [protein=Dehydrogenase with different specificities] [protein_id=BAE48894.1] [location=100163..100942] [gbkey=CDS]	specific	223959	33	258	4.88555e-28	107.211	COG1028	FabG	 - 	cl27753
Q#90 - >lcl|AP007255.1_prot_BAE48894.1_90 [locus_tag=amb0090] [protein=Dehydrogenase with different specificities] [protein_id=BAE48894.1] [location=100163..100942] [gbkey=CDS]	superfamily	332574	33	258	4.88555e-28	107.211	cl27753	adh_short superfamily	 - 	 - 
Q#91 - >lcl|AP007255.1_prot_BAE48895.1_91 [locus_tag=amb0091] [protein=CMP-N-acetylneuraminic acid synthetase] [protein_id=BAE48895.1] [location=100939..101616] [gbkey=CDS]	non-specific	224008	1	224	5.37552e-60	187.959	COG1083	NeuA	 - 	cl11394
Q#91 - >lcl|AP007255.1_prot_BAE48895.1_91 [locus_tag=amb0091] [protein=CMP-N-acetylneuraminic acid synthetase] [protein_id=BAE48895.1] [location=100939..101616] [gbkey=CDS]	superfamily	325014	1	224	5.37552e-60	187.959	cl11394	Glyco_tranf_GTA_type superfamily	 - 	 - 
Q#92 - >lcl|AP007255.1_prot_BAE48896.1_92 [locus_tag=amb0092] [protein=Sialic acid synthase] [protein_id=BAE48896.1] [location=101627..103873] [gbkey=CDS]	non-specific	225000	117	460	1.05189e-103	321.589	COG2089	SpsE	 - 	cl28263
Q#92 - >lcl|AP007255.1_prot_BAE48896.1_92 [locus_tag=amb0092] [protein=Sialic acid synthase] [protein_id=BAE48896.1] [location=101627..103873] [gbkey=CDS]	superfamily	333083	117	460	1.05189e-103	321.589	cl28263	SpsE superfamily	 - 	 - 
Q#92 - >lcl|AP007255.1_prot_BAE48896.1_92 [locus_tag=amb0092] [protein=Sialic acid synthase] [protein_id=BAE48896.1] [location=101627..103873] [gbkey=CDS]	specific	224007	519	746	4.8555e-05	45.6075	COG1082	YcjR	N	cl26876
Q#92 - >lcl|AP007255.1_prot_BAE48896.1_92 [locus_tag=amb0092] [protein=Sialic acid synthase] [protein_id=BAE48896.1] [location=101627..103873] [gbkey=CDS]	superfamily	331697	519	746	4.8555e-05	45.6075	cl26876	AP_endonuc_2_N superfamily	N	 - 
Q#94 - >lcl|AP007255.1_prot_BAE48898.1_94 [locus_tag=amb0094] [protein=Probable poly(beta-D-mannuronate) O-acetylase] [protein_id=BAE48898.1] [location=104855..106342] [gbkey=CDS]	specific	224610	2	396	4.27661e-74	239.936	COG1696	DltB	 - 	cl00738
Q#94 - >lcl|AP007255.1_prot_BAE48898.1_94 [locus_tag=amb0094] [protein=Probable poly(beta-D-mannuronate) O-acetylase] [protein_id=BAE48898.1] [location=104855..106342] [gbkey=CDS]	superfamily	321138	2	396	4.27661e-74	239.936	cl00738	MBOAT superfamily	 - 	 - 
Q#96 - >lcl|AP007255.1_prot_BAE48900.1_96 [locus_tag=amb0096] [protein=Glycosyltransferase] [protein_id=BAE48900.1] [location=complement(107213..108118)] [gbkey=CDS]	specific	223539	2	256	1.76952e-06	48.5409	COG0463	WcaA	 - 	cl26112
Q#96 - >lcl|AP007255.1_prot_BAE48900.1_96 [locus_tag=amb0096] [protein=Glycosyltransferase] [protein_id=BAE48900.1] [location=complement(107213..108118)] [gbkey=CDS]	superfamily	330933	2	256	1.76952e-06	48.5409	cl26112	Glyco_tranf_2_3 superfamily	 - 	 - 
Q#99 - >lcl|AP007255.1_prot_BAE48903.1_99 [locus_tag=amb0099] [protein=Predicted nucleoside-diphosphate sugar epimerase] [protein_id=BAE48903.1] [location=112551..114548] [gbkey=CDS]	specific	224011	45	659	0	609.658	COG1086	FlaA1	 - 	cl25659
Q#99 - >lcl|AP007255.1_prot_BAE48903.1_99 [locus_tag=amb0099] [protein=Predicted nucleoside-diphosphate sugar epimerase] [protein_id=BAE48903.1] [location=112551..114548] [gbkey=CDS]	superfamily	330480	45	659	0	609.658	cl25659	RmlD_sub_bind superfamily	 - 	 - 
Q#100 - >lcl|AP007255.1_prot_BAE48904.1_100 [locus_tag=amb0100] [protein=AICAR transformylase] [protein_id=BAE48904.1] [location=114490..116154] [gbkey=CDS]	specific	223216	34	554	0	814.178	COG0138	PurH	 - 	cl27492
Q#100 - >lcl|AP007255.1_prot_BAE48904.1_100 [locus_tag=amb0100] [protein=AICAR transformylase] [protein_id=BAE48904.1] [location=114490..116154] [gbkey=CDS]	superfamily	332313	34	554	0	814.178	cl27492	AICARFT_IMPCHas superfamily	 - 	 - 
Q#101 - >lcl|AP007255.1_prot_BAE48905.1_101 [locus_tag=amb0101] [protein=Glycosyltransferase] [protein_id=BAE48905.1] [location=116296..117342] [gbkey=CDS]	specific	223515	98	348	1.26471e-43	154.336	COG0438	RfaB	N	cl28208
Q#101 - >lcl|AP007255.1_prot_BAE48905.1_101 [locus_tag=amb0101] [protein=Glycosyltransferase] [protein_id=BAE48905.1] [location=116296..117342] [gbkey=CDS]	superfamily	333028	98	348	1.26471e-43	154.336	cl28208	RfaB superfamily	N	 - 
Q#102 - >lcl|AP007255.1_prot_BAE48906.1_102 [locus_tag=amb0102] [protein=UDP-N-acetylglucosamine 2-epimerase] [protein_id=BAE48906.1] [location=complement(117353..118465)] [gbkey=CDS]	non-specific	223458	4	365	9.18322e-112	330.744	COG0381	WecB	 - 	cl27436
Q#102 - >lcl|AP007255.1_prot_BAE48906.1_102 [locus_tag=amb0102] [protein=UDP-N-acetylglucosamine 2-epimerase] [protein_id=BAE48906.1] [location=complement(117353..118465)] [gbkey=CDS]	superfamily	332257	4	365	9.18322e-112	330.744	cl27436	Epimerase_2 superfamily	 - 	 - 
Q#103 - >lcl|AP007255.1_prot_BAE48907.1_103 [locus_tag=amb0103] [protein=Phosphoheptose isomerase] [protein_id=BAE48907.1] [location=complement(118468..119088)] [gbkey=CDS]	non-specific	223356	21	180	9.78453e-38	128.586	COG0279	GmhA	 - 	cl00389
Q#103 - >lcl|AP007255.1_prot_BAE48907.1_103 [locus_tag=amb0103] [protein=Phosphoheptose isomerase] [protein_id=BAE48907.1] [location=complement(118468..119088)] [gbkey=CDS]	superfamily	320949	21	180	9.78453e-38	128.586	cl00389	SIS superfamily	 - 	 - 
Q#104 - >lcl|AP007255.1_prot_BAE48908.1_104 [locus_tag=amb0104] [protein=Lipid A core - O-antigen ligase and related enzyme] [protein_id=BAE48908.1] [location=complement(119094..120389)] [gbkey=CDS]	specific	225844	210	431	4.35881e-09	57.8985	COG3307	RfaL	N	cl27790
Q#104 - >lcl|AP007255.1_prot_BAE48908.1_104 [locus_tag=amb0104] [protein=Lipid A core - O-antigen ligase and related enzyme] [protein_id=BAE48908.1] [location=complement(119094..120389)] [gbkey=CDS]	superfamily	332611	210	431	4.35881e-09	57.8985	cl27790	PglL_A superfamily	N	 - 
Q#105 - >lcl|AP007255.1_prot_BAE48909.1_105 [locus_tag=amb0105] [protein=Asparagine synthase] [protein_id=BAE48909.1] [location=complement(120389..122272)] [gbkey=CDS]	specific	223444	1	559	1.01999e-105	330.138	COG0367	AsnB	 - 	cl28298
Q#105 - >lcl|AP007255.1_prot_BAE48909.1_105 [locus_tag=amb0105] [protein=Asparagine synthase] [protein_id=BAE48909.1] [location=complement(120389..122272)] [gbkey=CDS]	superfamily	333118	1	559	1.01999e-105	330.138	cl28298	GlmS superfamily	 - 	 - 
Q#106 - >lcl|AP007255.1_prot_BAE48910.1_106 [locus_tag=amb0106] [protein=Acetyltransferase] [protein_id=BAE48910.1] [location=122413..122892] [gbkey=CDS]	specific	223188	28	143	2.52318e-17	74.5373	COG0110	WbbJ	N	cl28262
Q#106 - >lcl|AP007255.1_prot_BAE48910.1_106 [locus_tag=amb0106] [protein=Acetyltransferase] [protein_id=BAE48910.1] [location=122413..122892] [gbkey=CDS]	superfamily	333082	28	143	2.52318e-17	74.5373	cl28262	PaaY superfamily	N	 - 
Q#107 - >lcl|AP007255.1_prot_BAE48911.1_107 [locus_tag=amb0107] [protein=hypothetical protein] [protein_id=BAE48911.1] [location=122895..124298] [gbkey=CDS]	specific	224766	303	451	4.79756e-21	89.6674	COG1853	RutF	 - 	cl00381
